Time,Stock,Brd,Price,Qty,BT,BC,SC,ST
15:14:43,TLKM,RG,3010,100,D,GR,CC,D
15:14:35,TLKM,RG,3010,14,D,GR,XC,D
15:14:13,TLKM,RG,3010,1,D,GR,KK,D
15:14:03,TLKM,RG,3010,6,D,GR,SQ,D
15:13:59,TLKM,RG,3010,30,D,GR,YP,D
15:13:33,TLKM,RG,3010,2,D,GR,PD,D
15:13:11,TLKM,RG,3010,6,D,GR,XC,D
15:12:45,TLKM,RG,3010,2,D,GR,XC,D
15:12:44,TLKM,RG,3010,2,D,GR,XC,D
15:11:42,TLKM,RG,3010,5,D,GR,GR,D
15:11:18,TLKM,RG,3010,2,D,GR,XC,D
15:11:11,TLKM,RG,3010,12,D,GR,CC,D
15:11:05,TLKM,RG,3010,11,D,GR,CC,D
15:11:00,TLKM,RG,3010,1,D,GR,XC,D
15:10:55,TLKM,RG,3010,5,D,GR,YP,D
15:10:33,TLKM,RG,3010,2,D,GR,CC,D
15:10:25,TLKM,RG,3010,389,D,GR,CC,D
15:10:11,TLKM,RG,3010,1,D,GR,PD,D
15:09:57,TLKM,RG,3010,53,D,GR,CC,D
15:09:29,TLKM,RG,3010,1,D,GR,DR,D
15:09:18,TLKM,RG,3010,10,D,GR,YU,D
15:09:14,TLKM,RG,3010,49,D,GR,FZ,D
15:09:04,TLKM,RG,3010,88,D,GR,YU,D
15:09:04,TLKM,RG,3010,1,D,YP,YU,D
15:09:04,TLKM,RG,3010,25,D,GR,YU,D
15:09:04,TLKM,RG,3010,5,D,CC,YU,D
15:09:04,TLKM,RG,3010,1,D,XC,YU,D
15:09:04,TLKM,RG,3010,10,D,CC,YU,D
15:09:04,TLKM,RG,3010,2,D,PD,YU,D
15:09:04,TLKM,RG,3010,1,D,XC,YU,D
15:09:04,TLKM,RG,3010,2,D,CC,YU,D
15:09:04,TLKM,RG,3010,1,D,PD,YU,D
15:09:04,TLKM,RG,3010,8,D,NI,YU,D
15:09:04,TLKM,RG,3010,100,D,IP,YU,D
15:09:04,TLKM,RG,3010,5,D,XC,YU,D
15:09:04,TLKM,RG,3010,50,D,SQ,YU,D
15:09:04,TLKM,RG,3010,1,D,XC,YU,D
15:09:04,TLKM,RG,3010,2,D,XC,YU,D
15:09:04,TLKM,RG,3010,10,D,DR,YU,D
15:09:04,TLKM,RG,3010,10,D,CC,YU,D
15:09:04,TLKM,RG,3010,1,D,SQ,YU,D
15:09:04,TLKM,RG,3010,10,D,CC,YU,D
15:09:04,TLKM,RG,3010,2,D,YP,YU,D
15:09:04,TLKM,RG,3010,1,D,XC,YU,D
15:09:04,TLKM,RG,3010,35,D,RO,YU,D
15:09:04,TLKM,RG,3010,5,D,PD,YU,D
15:09:04,TLKM,RG,3010,3,D,NI,YU,D
15:09:04,TLKM,RG,3010,1,D,PD,YU,D
15:09:04,TLKM,RG,3010,4,D,CC,YU,D
15:09:04,TLKM,RG,3010,30,D,DH,YU,D
15:09:04,TLKM,RG,3010,1,D,YP,YU,D
15:09:04,TLKM,RG,3010,20,D,NI,YU,D
15:09:04,TLKM,RG,3010,5,D,NI,YU,D
15:09:04,TLKM,RG,3010,6,D,YP,YU,D
15:09:04,TLKM,RG,3010,6,D,XC,YU,D
15:09:04,TLKM,RG,3010,10,D,CC,YU,D
15:09:04,TLKM,RG,3010,1,D,DR,YU,D
15:09:04,TLKM,RG,3010,15,D,AI,YU,D
15:09:04,TLKM,RG,3010,1,D,DR,YU,D
15:09:04,TLKM,RG,3010,10,D,EP,YU,D
15:09:04,TLKM,RG,3010,10,D,OD,YU,D
15:09:04,TLKM,RG,3010,1,D,AT,YU,D
15:08:40,TLKM,RG,3010,3,D,PD,YP,D
15:08:27,TLKM,RG,3010,2,D,PD,YP,D
15:08:27,TLKM,RG,3010,2,D,PD,YP,D
15:08:27,TLKM,RG,3010,10,D,NI,YP,D
15:08:27,TLKM,RG,3010,3,D,YP,YP,D
15:08:27,TLKM,RG,3010,10,D,PD,YP,D
15:08:27,TLKM,RG,3010,23,D,YP,YP,D
15:08:12,TLKM,RG,3010,50,D,YP,PD,D
15:08:04,TLKM,RG,3010,10,D,YP,CC,D
15:07:44,TLKM,RG,3010,50,D,YP,CC,D
15:07:30,TLKM,RG,3010,25,D,YP,NI,D
15:07:18,TLKM,RG,3010,25,D,YP,CC,D
15:06:58,TLKM,RG,3010,20,D,YP,CC,D
15:06:56,TLKM,RG,3010,100,D,YP,KK,D
15:06:48,TLKM,RG,3010,1,D,YP,KK,D
15:06:45,TLKM,RG,3010,10,D,YP,SQ,D
15:06:18,TLKM,RG,3010,10,D,YP,YP,D
15:06:11,TLKM,RG,3010,1,D,YP,IF,D
15:06:04,TLKM,RG,3010,1,D,YP,XC,D
15:06:02,TLKM,RG,3010,1,D,YP,XC,D
15:05:54,TLKM,RG,3010,30,D,YP,CC,D
15:05:53,TLKM,RG,3010,43,D,YP,YP,D
15:05:53,TLKM,RG,3010,50,D,AI,YP,D
15:05:53,TLKM,RG,3010,20,D,AT,YP,D
15:05:53,TLKM,RG,3010,100,D,CC,YP,D
15:05:53,TLKM,RG,3010,10,D,OD,YP,D
15:05:53,TLKM,RG,3010,1,D,NI,YP,D
15:05:53,TLKM,RG,3010,1,D,DH,YP,D
15:05:53,TLKM,RG,3010,10,D,SQ,YP,D
15:05:53,TLKM,RG,3010,1,D,KK,YP,D
15:05:53,TLKM,RG,3010,4,D,YP,YP,D
15:05:53,TLKM,RG,3010,150,D,PD,YP,D
15:05:53,TLKM,RG,3010,9,D,YP,YP,D
15:05:53,TLKM,RG,3010,300,D,RO,YP,D
15:05:53,TLKM,RG,3010,64,D,GR,YP,D
15:05:43,TLKM,RG,3010,3,D,GR,IF,D
15:05:42,TLKM,RG,3010,10,D,GR,PD,D
15:05:36,TLKM,RG,3010,100,D,GR,SQ,D
15:05:32,TLKM,RG,3010,720,D,GR,AI,F
15:05:19,TLKM,RG,3010,5,D,GR,NI,D
15:05:14,TLKM,RG,3010,1,D,GR,SQ,D
15:05:04,TLKM,RG,3010,2,D,GR,YP,D
15:05:04,TLKM,RG,3010,27,D,GR,YP,D
15:05:04,TLKM,RG,3010,1068,D,GR,RX,F
15:05:04,TLKM,RG,3010,4,D,NI,RX,F
15:05:04,TLKM,RG,3010,1,D,KK,RX,F
15:05:04,TLKM,RG,3010,10,D,AI,RX,F
15:05:04,TLKM,RG,3010,4,D,XC,RX,F
15:05:04,TLKM,RG,3010,35,D,NI,RX,F
15:05:04,TLKM,RG,3010,10,D,XC,RX,F
15:05:04,TLKM,RG,3010,1,D,NI,RX,F
15:05:04,TLKM,RG,3010,35,D,PD,RX,F
15:05:04,TLKM,RG,3010,2,D,PD,RX,F
15:05:04,TLKM,RG,3010,5,D,XC,RX,F
15:05:04,TLKM,RG,3010,2,D,CC,RX,F
15:05:04,TLKM,RG,3010,1,D,PD,RX,F
15:05:04,TLKM,RG,3010,30,D,CC,RX,F
15:05:04,TLKM,RG,3010,55,D,DR,RX,F
15:05:04,TLKM,RG,3010,5,D,NI,RX,F
15:05:04,TLKM,RG,3010,5,D,CC,RX,F
15:05:04,TLKM,RG,3010,100,D,CC,RX,F
15:05:04,TLKM,RG,3010,1,D,AT,RX,F
15:05:04,TLKM,RG,3010,100,D,YP,RX,F
15:05:04,TLKM,RG,3010,24,D,YP,RX,F
15:05:04,TLKM,RG,3010,10,D,YP,RX,F
15:05:04,TLKM,RG,3010,5,D,PD,RX,F
15:05:04,TLKM,RG,3010,1,D,NI,RX,F
15:05:04,TLKM,RG,3010,2,D,XC,RX,F
15:05:04,TLKM,RG,3010,10,D,YP,RX,F
15:05:04,TLKM,RG,3010,5,D,NI,RX,F
15:05:04,TLKM,RG,3010,10,D,CC,RX,F
15:05:04,TLKM,RG,3010,33,D,CC,RX,F
15:05:04,TLKM,RG,3010,623,D,YP,RX,F
15:05:04,TLKM,RG,3010,1,D,PD,RX,F
15:05:04,TLKM,RG,3010,10,D,GR,RX,F
15:05:04,TLKM,RG,3010,10,D,CC,RX,F
15:05:04,TLKM,RG,3010,1,D,XC,RX,F
15:05:04,TLKM,RG,3010,1,D,DH,RX,F
15:05:04,TLKM,RG,3010,4,D,CC,RX,F
15:05:04,TLKM,RG,3010,200,D,DH,RX,F
15:05:04,TLKM,RG,3010,1,D,YP,RX,F
15:05:04,TLKM,RG,3010,47,D,NI,RX,F
15:05:04,TLKM,RG,3010,7,D,PD,RX,F
15:05:04,TLKM,RG,3010,1,D,NI,RX,F
15:05:04,TLKM,RG,3010,100,D,EP,RX,F
15:05:04,TLKM,RG,3010,35,D,NI,RX,F
15:05:04,TLKM,RG,3010,2,D,XC,RX,F
15:05:04,TLKM,RG,3010,1,D,NI,RX,F
15:05:04,TLKM,RG,3010,1,D,XC,RX,F
15:05:04,TLKM,RG,3010,500,D,XC,RX,F
15:05:04,TLKM,RG,3010,50,D,YU,RX,F
15:05:04,TLKM,RG,3010,1,D,EP,RX,F
15:05:04,TLKM,RG,3010,1,D,AT,RX,F
15:05:04,TLKM,RG,3010,1,D,PC,RX,F
15:05:04,TLKM,RG,3010,40,D,SQ,RX,F
15:05:04,TLKM,RG,3010,2000,D,CP,RX,F
15:05:04,TLKM,RG,3010,1,D,PD,RX,F
15:05:04,TLKM,RG,3010,5,D,PD,RX,F
15:05:04,TLKM,RG,3010,1,D,AT,RX,F
15:05:04,TLKM,RG,3010,5,D,XC,RX,F
15:05:04,TLKM,RG,3010,6,D,NI,RX,F
15:05:04,TLKM,RG,3010,1,D,XC,RX,F
15:05:04,TLKM,RG,3010,1,D,DH,RX,F
15:05:04,TLKM,RG,3010,3,D,SQ,RX,F
15:05:04,TLKM,RG,3010,1,D,CC,RX,F
15:05:04,TLKM,RG,3010,10,D,CC,RX,F
15:05:04,TLKM,RG,3010,200,D,YP,RX,F
15:05:04,TLKM,RG,3010,1,D,SQ,RX,F
15:05:04,TLKM,RG,3010,6,D,EP,RX,F
15:05:04,TLKM,RG,3010,50,D,YP,RX,F
15:05:04,TLKM,RG,3010,1,D,OD,RX,F
15:05:04,TLKM,RG,3010,100,D,GR,RX,F
15:05:04,TLKM,RG,3010,1,D,GR,RX,F
15:05:04,TLKM,RG,3010,1,D,PD,RX,F
15:05:04,TLKM,RG,3010,3,D,XC,RX,F
15:05:04,TLKM,RG,3010,1,D,YP,RX,F
15:05:04,TLKM,RG,3010,5,D,XC,RX,F
15:05:04,TLKM,RG,3010,7,D,SQ,RX,F
15:05:04,TLKM,RG,3010,9,D,PD,RX,F
15:05:04,TLKM,RG,3010,1,D,XC,RX,F
15:05:04,TLKM,RG,3010,10,D,YP,RX,F
15:05:04,TLKM,RG,3010,30,D,SQ,RX,F
15:05:04,TLKM,RG,3010,2,D,SQ,RX,F
15:05:04,TLKM,RG,3010,500,D,YP,RX,F
15:05:04,TLKM,RG,3010,5,D,YP,RX,F
15:05:04,TLKM,RG,3010,2,D,XC,RX,F
15:05:04,TLKM,RG,3010,10,D,TP,RX,F
15:05:04,TLKM,RG,3010,1,D,PD,RX,F
15:05:04,TLKM,RG,3010,1,D,SQ,RX,F
15:05:04,TLKM,RG,3010,1,D,YB,RX,F
15:05:04,TLKM,RG,3010,1,D,TP,RX,F
15:05:04,TLKM,RG,3010,1,D,YP,RX,F
15:05:04,TLKM,RG,3010,1,D,NI,RX,F
15:05:04,TLKM,RG,3010,50,D,KK,RX,F
15:05:04,TLKM,RG,3010,3000,D,YU,RX,F
15:05:04,TLKM,RG,3010,66,D,YP,RX,F
15:05:04,TLKM,RG,3010,1,D,CC,RX,F
15:05:04,TLKM,RG,3010,100,D,YU,RX,F
15:05:04,TLKM,RG,3010,1,D,PD,RX,F
15:05:04,TLKM,RG,3010,1,D,PD,RX,F
15:05:04,TLKM,RG,3010,1,D,CC,RX,F
15:05:04,TLKM,RG,3010,1,D,DH,RX,F
15:05:04,TLKM,RG,3010,34,D,DH,RX,F
15:05:04,TLKM,RG,3010,3,D,NI,RX,F
15:05:04,TLKM,RG,3010,100,D,DR,RX,F
15:05:04,TLKM,RG,3010,445,D,PD,RX,F
15:05:04,TLKM,RG,3010,20,D,PD,YP,D
15:05:04,TLKM,RG,3010,2,D,PD,YP,D
15:05:04,TLKM,RG,3010,400,D,PD,YP,D
15:05:04,TLKM,RG,3010,100,D,PD,YP,D
15:05:04,TLKM,RG,3010,1,D,PD,YP,D
15:05:03,TLKM,RG,3010,32,D,PD,YP,D
15:05:03,TLKM,RG,3010,10,D,LS,YP,D
15:05:03,TLKM,RG,3010,3,D,SQ,YP,D
15:05:03,TLKM,RG,3010,5,D,XC,YP,D
15:05:03,TLKM,RG,3010,5,D,XC,YP,D
15:05:03,TLKM,RG,3010,50,D,YP,YP,D
15:05:03,TLKM,RG,3010,45,D,ZP,YP,D
15:05:03,TLKM,RG,3010,5,D,ZP,CC,D
15:05:02,TLKM,RG,3010,10,D,SQ,SQ,D
15:05:02,TLKM,RG,3010,2,D,XC,SQ,D
15:05:02,TLKM,RG,3010,1,D,PD,SQ,D
15:05:02,TLKM,RG,3010,1,D,XC,SQ,D
15:05:02,TLKM,RG,3010,26,D,NI,SQ,D
15:05:02,TLKM,RG,3010,5,D,NI,XC,D
15:05:02,TLKM,RG,3010,49,D,NI,CC,D
15:05:02,TLKM,RG,3010,20,D,YP,CC,D
15:05:02,TLKM,RG,3010,5,D,CC,CC,D
15:05:02,TLKM,RG,3010,3,D,XC,CC,D
15:05:02,TLKM,RG,3010,5,D,DR,CC,D
15:05:02,TLKM,RG,3010,2,D,XC,CC,D
15:05:02,TLKM,RG,3010,1,D,NI,CC,D
15:05:02,TLKM,RG,3010,13,D,YP,CC,D
15:05:02,TLKM,RG,3010,664,D,AZ,CC,D
15:05:02,TLKM,RG,3010,1,D,YP,CC,D
15:05:02,TLKM,RG,3010,1,D,PD,CC,D
15:05:02,TLKM,RG,3010,1,D,PD,CC,D
15:05:02,TLKM,RG,3010,20,D,DH,CC,D
15:05:02,TLKM,RG,3010,2,D,NI,CC,D
15:05:02,TLKM,RG,3010,8,D,PD,CC,D
15:05:02,TLKM,RG,3010,300,D,CC,CC,D
15:05:02,TLKM,RG,3010,10,D,XC,CC,D
15:05:02,TLKM,RG,3010,1,D,XC,CC,D
15:05:02,TLKM,RG,3010,100,D,AI,CC,D
15:05:02,TLKM,RG,3010,1,D,YP,CC,D
15:05:02,TLKM,RG,3010,1,D,DH,CC,D
15:05:02,TLKM,RG,3010,2,D,PD,CC,D
15:05:02,TLKM,RG,3010,1,D,XC,CC,D
15:05:02,TLKM,RG,3010,30,D,XC,CC,D
15:05:02,TLKM,RG,3010,1,D,YP,CC,D
15:05:02,TLKM,RG,3010,1,D,PD,CC,D
15:05:02,TLKM,RG,3010,25,D,YP,CC,D
15:05:02,TLKM,RG,3010,7,D,YU,CC,D
15:05:02,TLKM,RG,3010,200,D,LG,CC,D
15:05:02,TLKM,RG,3010,15,D,YU,CC,D
15:05:02,TLKM,RG,3010,1,D,PD,CC,D
15:05:02,TLKM,RG,3010,10,D,YP,CC,D
15:05:02,TLKM,RG,3010,20,D,DH,CC,D
15:05:02,TLKM,RG,3010,5,D,YP,CC,D
15:05:02,TLKM,RG,3010,4,D,IF,CC,D
15:05:02,TLKM,RG,3010,1,D,IF,XC,D
15:05:02,TLKM,RG,3010,10,D,IF,PD,D
15:05:02,TLKM,RG,3010,1,D,NI,PD,D
15:05:02,TLKM,RG,3010,1,D,PD,PD,D
15:05:02,TLKM,RG,3010,2,D,SQ,PD,D
15:05:02,TLKM,RG,3010,2,D,XC,PD,D
15:05:02,TLKM,RG,3010,10,D,IF,PD,D
15:05:02,TLKM,RG,3010,25,D,GR,PD,D
15:05:02,TLKM,RG,3010,1,D,XC,PD,D
15:05:02,TLKM,RG,3010,5,D,PD,PD,D
15:05:02,TLKM,RG,3010,183,D,DH,PD,D
15:05:02,TLKM,RG,3010,50,D,DH,PD,D
15:05:01,TLKM,RG,3010,8,D,DH,PD,D
15:05:01,TLKM,RG,3010,5,D,DH,EP,D
15:05:01,TLKM,RG,3010,4,D,DH,GR,D
15:05:01,TLKM,RG,3010,10,D,DH,CC,D
15:05:01,TLKM,RG,3010,5,D,DH,CC,D
15:05:01,TLKM,RG,3010,2,D,DH,XC,D
15:05:01,TLKM,RG,3010,2,D,DH,XC,D
15:05:01,TLKM,RG,3010,1,D,DH,XC,D
15:05:00,TLKM,RG,3010,30,D,DH,PD,D
15:05:00,TLKM,RG,3010,5,D,DH,DR,D
15:05:00,TLKM,RG,3010,4,D,DH,HP,D
