Time,Stock,Brd,Price,Qty,BT,BC,SC,ST
15:14:48,KRAS,RG,525,50,D,AZ,YP,D
15:14:38,KRAS,RG,525,4909,D,AZ,CP,D
15:14:38,KRAS,RG,525,4,D,BQ,CP,D
15:14:38,KRAS,RG,525,20,D,YP,CP,D
15:14:38,KRAS,RG,525,1,D,XC,CP,D
15:14:38,KRAS,RG,525,66,D,PD,CP,D
15:14:12,KRAS,RG,525,6,D,PD,BQ,D
15:14:12,KRAS,RG,525,23,D,PD,YP,D
15:14:00,KRAS,RG,525,250,D,YP,YP,D
15:13:58,KRAS,RG,525,27,D,YP,YP,D
15:13:58,KRAS,RG,525,223,D,YP,AT,D
15:13:56,KRAS,RG,525,302,D,YP,AT,D
15:13:56,KRAS,RG,525,1,D,YP,NI,D
15:13:56,KRAS,RG,525,14,D,YP,KK,D
15:13:56,KRAS,RG,525,26,D,YP,KK,D
15:13:56,KRAS,RG,525,157,D,YP,AI,D
15:13:48,KRAS,RG,525,1,D,XC,AI,D
15:13:31,KRAS,RG,525,1388,D,YB,AI,D
15:13:31,KRAS,RG,525,1042,D,YB,XC,D
15:13:31,KRAS,RG,525,1,D,YB,XC,D
15:13:31,KRAS,RG,525,20,D,YB,YP,D
15:13:31,KRAS,RG,525,45,D,YB,KK,D
15:13:31,KRAS,RG,525,100,D,YB,YP,D
15:13:31,KRAS,RG,525,6,D,YB,YP,D
15:13:31,KRAS,RG,525,50,D,YB,IP,D
15:13:31,KRAS,RG,525,95,D,YB,CC,D
15:13:31,KRAS,RG,525,10,D,YB,YP,D
15:13:31,KRAS,RG,525,30,D,YB,EP,D
15:13:31,KRAS,RG,525,400,D,YB,XA,D
15:13:31,KRAS,RG,525,1000,D,YB,YP,D
15:13:31,KRAS,RG,525,150,D,YB,CC,D
15:13:31,KRAS,RG,525,500,D,YB,CC,D
15:13:31,KRAS,RG,525,100,D,YB,CP,D
15:13:31,KRAS,RG,525,20,D,YB,CC,D
15:13:31,KRAS,RG,525,75,D,YB,CC,D
15:13:31,KRAS,RG,525,100,D,YB,YU,D
15:13:31,KRAS,RG,525,10,D,YB,TP,D
15:13:31,KRAS,RG,525,45,D,YB,KK,D
15:13:31,KRAS,RG,525,100,D,YB,AZ,D
15:13:31,KRAS,RG,525,20,D,YB,PD,D
15:13:31,KRAS,RG,525,20,D,YB,CC,D
15:13:31,KRAS,RG,525,2,D,YB,XC,D
15:13:31,KRAS,RG,525,49,D,YB,XC,D
