Time,Stock,Brd,Price,Qty,BT,BC,SC,ST
15:11:17,JSMR,RG,3310,192,D,PD,CC,D
15:04:46,JSMR,RG,3310,100,D,PD,YP,D
15:04:33,JSMR,RG,3310,50,D,PD,YP,D
15:04:27,JSMR,RG,3310,50,D,PD,YP,D
15:03:19,JSMR,RG,3310,20,D,PD,YP,D
15:02:31,JSMR,RG,3310,5,D,PD,YP,D
15:01:51,JSMR,RG,3310,80,D,PD,XC,D
15:01:01,JSMR,RG,3310,5,D,PD,HP,D
15:00:00,JSMR,RG,3310,1,D,YP,HP,D
15:00:00,JSMR,RG,3310,2,D,YP,HP,D
15:00:00,JSMR,RG,3310,3,D,YP,HP,D
15:00:00,JSMR,RG,3310,25,D,AR,HP,D
15:00:00,JSMR,RG,3310,14,D,YB,HP,D
15:00:00,JSMR,RG,3310,2,D,YB,KK,D
15:00:00,JSMR,RG,3310,1,D,YB,YP,D
15:00:00,JSMR,RG,3310,1,D,YB,SQ,D
15:00:00,JSMR,RG,3310,75,D,YB,DR,D
15:00:00,JSMR,RG,3310,50,D,YB,PD,D
15:00:00,JSMR,RG,3310,55,D,YB,YP,D
15:00:00,JSMR,RG,3310,1,D,YB,SQ,D
15:00:00,JSMR,RG,3310,15,D,YB,AZ,D
15:00:00,JSMR,RG,3310,2,D,YB,EP,D
15:00:00,JSMR,RG,3310,255,D,YB,YP,D
15:00:00,JSMR,RG,3310,2,D,YB,PD,D
15:00:00,JSMR,RG,3310,5,D,YB,OD,D
15:00:00,JSMR,RG,3310,1,D,YB,KK,D
15:00:00,JSMR,RG,3310,2,D,YB,XL,D
15:00:00,JSMR,RG,3310,585,D,YB,CC,D
15:00:00,JSMR,RG,3310,1,D,YP,CC,D
15:00:00,JSMR,RG,3310,2,D,CC,CC,D
15:00:00,JSMR,RG,3310,3,D,ZP,CC,D
15:00:00,JSMR,RG,3310,5,D,ZP,CC,D
15:00:00,JSMR,RG,3310,6,D,YP,CC,D
15:00:00,JSMR,RG,3310,1,D,SQ,CC,D
15:00:00,JSMR,RG,3310,1,D,YP,CC,D
15:00:00,JSMR,RG,3310,3,D,YP,CC,D
15:00:00,JSMR,RG,3310,1,D,YP,CC,D
15:00:00,JSMR,RG,3310,1,D,KK,CC,D
15:00:00,JSMR,RG,3310,2,D,CC,CC,D
15:00:00,JSMR,RG,3310,1,D,YP,CC,D
15:00:00,JSMR,RG,3310,7,D,AZ,CC,D
15:00:00,JSMR,RG,3310,3,F,AK,CC,D
15:00:00,JSMR,RG,3310,5,F,AK,CC,D
15:00:00,JSMR,RG,3310,2,F,AK,CC,D
15:00:00,JSMR,RG,3310,7,F,AK,CC,D
15:00:00,JSMR,RG,3310,1223,D,LG,CC,D
15:00:00,JSMR,RG,3310,41,D,ZP,CC,D
15:00:00,JSMR,RG,3310,107,D,ZP,AK,F
15:00:00,JSMR,RG,3310,11,D,ZP,AK,F
14:49:52,JSMR,RG,3310,45,D,SQ,YP,D
14:49:52,JSMR,RG,3310,5,D,SQ,LG,D
14:49:43,JSMR,RG,3310,12,D,YP,PD,D
14:49:35,JSMR,RG,3300,282,D,YB,RX,D
14:49:35,JSMR,RG,3310,2,D,RX,PD,D
14:49:30,JSMR,RG,3310,1,F,AK,PD,D
14:49:06,JSMR,RG,3300,99,D,YB,RX,D
14:48:47,JSMR,RG,3300,53,D,YB,RX,D
14:48:47,JSMR,RG,3300,1,D,YP,RX,D
14:48:47,JSMR,RG,3300,35,D,YP,RX,D
14:48:45,JSMR,RG,3300,1,D,YP,AK,F
14:48:30,JSMR,RG,3300,11,D,YP,YP,D
14:48:30,JSMR,RG,3300,103,D,YP,RX,D
14:48:30,JSMR,RG,3310,2,F,AK,PD,D
14:48:13,JSMR,RG,3290,199,D,IF,RX,D
14:48:12,JSMR,RG,3300,1,D,CC,RX,D
14:48:12,JSMR,RG,3300,10,D,YP,RX,D
14:48:12,JSMR,RG,3300,1,D,PD,RX,D
14:48:10,JSMR,RG,3300,14,D,PD,RX,D
14:48:10,JSMR,RG,3300,15,D,KK,RX,D
14:48:10,JSMR,RG,3300,2,D,NI,RX,D
14:48:10,JSMR,RG,3300,3,D,YP,RX,D
14:48:10,JSMR,RG,3300,131,D,XL,RX,D
14:48:00,JSMR,RG,3300,1,D,XL,AK,F
14:46:55,JSMR,RG,3300,83,D,XL,RX,D
14:46:55,JSMR,RG,3300,75,D,XL,AZ,D
14:46:55,JSMR,RG,3300,10,D,XL,AZ,D
14:46:40,JSMR,RG,3290,24,D,IF,RX,D
14:46:40,JSMR,RG,3290,1,D,YP,RX,D
14:46:40,JSMR,RG,3290,2,D,YP,RX,D
14:46:40,JSMR,RG,3290,74,D,CC,RX,D
14:46:39,JSMR,RG,3300,6,D,YP,RX,D
14:46:39,JSMR,RG,3300,3,D,PD,RX,D
14:46:20,JSMR,RG,3290,26,D,CC,RX,D
14:46:20,JSMR,RG,3290,5,D,YP,RX,D
14:46:20,JSMR,RG,3290,1,D,XL,RX,D
14:46:20,JSMR,RG,3290,17,D,PD,RX,D
14:46:18,JSMR,RG,3300,60,D,PD,RX,D
14:46:03,JSMR,RG,3290,3,D,PD,BK,F
14:46:03,JSMR,RG,3290,30,F,AG,BK,F
14:46:03,JSMR,RG,3290,20,D,YP,BK,F
14:46:03,JSMR,RG,3290,50,D,YP,BK,F
14:46:03,JSMR,RG,3290,1,D,YP,BK,F
14:46:03,JSMR,RG,3290,1,D,YP,BK,F
14:46:03,JSMR,RG,3290,1,D,XL,BK,F
14:46:03,JSMR,RG,3290,1,D,PD,BK,F
14:46:03,JSMR,RG,3290,1,D,YP,BK,F
14:46:03,JSMR,RG,3290,5,D,YP,BK,F
14:46:03,JSMR,RG,3290,6,D,XL,BK,F
14:46:03,JSMR,RG,3290,1,D,CC,BK,F
14:46:03,JSMR,RG,3290,20,D,GR,BK,F
14:46:03,JSMR,RG,3290,30,D,IF,BK,F
14:46:03,JSMR,RG,3290,5,D,YB,BK,F
14:46:03,JSMR,RG,3290,1,D,KK,BK,F
14:46:03,JSMR,RG,3290,2,D,SQ,BK,F
14:46:03,JSMR,RG,3290,1,D,SQ,BK,F
14:46:03,JSMR,RG,3290,1,D,XL,BK,F
14:46:03,JSMR,RG,3290,4,D,KK,BK,F
14:46:00,JSMR,RG,3290,16,D,KK,RX,D
14:46:00,JSMR,RG,3290,2,D,KK,RX,D
14:46:00,JSMR,RG,3290,10,D,DR,RX,D
14:46:00,JSMR,RG,3290,25,D,CP,RX,D
14:45:57,JSMR,RG,3300,28,F,AK,RX,D
14:45:57,JSMR,RG,3300,28,F,AK,RX,D
14:45:57,JSMR,RG,3300,1,D,CC,RX,D
14:45:36,JSMR,RG,3300,12,F,AK,RX,D
14:45:36,JSMR,RG,3300,10,D,KK,RX,D
14:45:36,JSMR,RG,3300,25,D,YP,RX,D
14:45:36,JSMR,RG,3300,1,D,YP,RX,D
14:45:36,JSMR,RG,3300,1,F,AK,RX,D
14:45:36,JSMR,RG,3300,23,F,CS,RX,D
14:45:36,JSMR,RG,3300,10,D,YP,RX,D
14:45:36,JSMR,RG,3300,1,D,CC,RX,D
14:45:36,JSMR,RG,3300,2,D,YP,RX,D
14:45:36,JSMR,RG,3300,2,D,XC,RX,D
14:45:36,JSMR,RG,3300,22,D,SQ,RX,D
14:45:15,JSMR,RG,3300,6,D,SQ,AK,F
14:45:14,JSMR,RG,3300,72,D,SQ,RX,D
14:45:14,JSMR,RG,3300,2,D,YP,RX,D
14:45:14,JSMR,RG,3300,1,D,PD,RX,D
14:45:14,JSMR,RG,3300,8,D,RX,RX,D
14:45:14,JSMR,RG,3300,1,F,AK,RX,D
14:45:14,JSMR,RG,3300,5,D,YP,RX,D
14:45:14,JSMR,RG,3300,5,D,NI,RX,D
14:45:14,JSMR,RG,3300,1,D,OD,RX,D
14:45:14,JSMR,RG,3300,1,D,MG,RX,D
