Time,Stock,Brd,Price,Qty,BT,BC,SC,ST
15:14:57,ICBP,RG,8800,4,D,OD,YP,D
15:14:57,ICBP,RG,8800,1,D,OD,PD,D
15:14:38,ICBP,RG,8800,1,D,PD,NI,D
15:14:25,ICBP,RG,8800,1,D,PD,NI,D
15:12:55,ICBP,RG,8800,2,D,PD,NI,D
15:12:15,ICBP,RG,8800,2,D,PD,HP,D
15:12:02,ICBP,RG,8800,8,D,YP,GR,D
15:12:02,ICBP,RG,8800,1,D,YP,GR,D
15:12:02,ICBP,RG,8800,1,D,XC,GR,D
15:11:20,ICBP,RG,8800,5,D,DR,GR,D
15:11:20,ICBP,RG,8800,1,D,XC,GR,D
15:11:20,ICBP,RG,8800,2,D,KK,GR,D
15:11:20,ICBP,RG,8800,50,D,GR,GR,D
15:11:20,ICBP,RG,8800,20,D,PD,GR,D
15:11:20,ICBP,RG,8800,15,D,NI,GR,D
15:11:20,ICBP,RG,8800,23,D,OD,GR,D
15:11:20,ICBP,RG,8800,5,D,XC,GR,D
15:11:20,ICBP,RG,8800,10,D,DR,GR,D
15:11:20,ICBP,RG,8800,31,F,YU,GR,D
15:11:20,ICBP,RG,8800,2,F,DX,GR,D
15:11:20,ICBP,RG,8800,1,F,DX,GR,D
15:11:20,ICBP,RG,8800,30,F,DX,GR,D
15:11:20,ICBP,RG,8800,242,F,YU,GR,D
15:11:20,ICBP,RG,8800,635,F,DX,GR,D
15:11:20,ICBP,RG,8800,50,D,SQ,GR,D
15:11:20,ICBP,RG,8800,78,F,YU,GR,D
15:10:22,ICBP,RG,8800,63,F,YU,GR,D
15:10:22,ICBP,RG,8800,10,F,DX,GR,D
15:10:22,ICBP,RG,8800,262,F,DX,GR,D
15:10:22,ICBP,RG,8800,8,F,DX,GR,D
15:10:22,ICBP,RG,8800,247,F,DX,GR,D
15:10:22,ICBP,RG,8800,25,D,AI,GR,D
15:10:22,ICBP,RG,8800,4,D,OD,GR,D
15:10:22,ICBP,RG,8800,2,D,PD,GR,D
15:10:22,ICBP,RG,8800,3,D,MG,GR,D
