Time,Stock,Brd,Price,Qty,BT,BC,SC,ST
15:14:56,PTBA,RG,2250,40,D,YP,CS,D
15:14:43,PTBA,RG,2250,1000,D,AO,CS,D
15:14:41,PTBA,RG,2250,10,D,EP,CS,D
15:14:36,PTBA,RG,2250,10,D,YP,CS,D
15:14:23,PTBA,RG,2250,22,D,PD,CS,D
15:14:10,PTBA,RG,2250,10,D,EP,CS,D
15:14:06,PTBA,RG,2250,1,D,PD,CS,D
15:13:35,PTBA,RG,2250,1,D,CP,CS,D
15:13:22,PTBA,RG,2250,10,D,PD,CS,D
15:13:15,PTBA,RG,2250,40,D,YP,CS,D
15:12:57,PTBA,RG,2250,19,D,XC,CS,D
15:12:53,PTBA,RG,2250,2,D,YP,CS,D
15:12:45,PTBA,RG,2250,88,D,MG,CS,D
15:12:36,PTBA,RG,2250,6,D,CC,CS,D
15:11:59,PTBA,RG,2250,10,D,KK,CS,D
15:11:43,PTBA,RG,2250,1,D,YP,CS,D
15:11:31,PTBA,RG,2250,50,D,YP,CS,D
15:11:21,PTBA,RG,2250,1,D,YP,CS,D
15:11:15,PTBA,RG,2250,288,D,IU,CS,D
15:11:11,PTBA,RG,2250,2,D,PD,CS,D
15:11:08,PTBA,RG,2250,1,D,XC,CS,D
15:11:00,PTBA,RG,2250,100,D,CC,CS,D
15:10:55,PTBA,RG,2250,46,D,GR,CS,D
15:10:49,PTBA,RG,2250,15,D,NI,CS,D
15:10:45,PTBA,RG,2250,125,D,PD,CS,D
15:10:41,PTBA,RG,2250,940,D,OD,CS,D
15:10:28,PTBA,RG,2250,45,D,YP,CS,D
15:10:15,PTBA,RG,2250,10,D,PD,CS,D
15:10:09,PTBA,RG,2250,5,D,XC,CS,D
15:10:08,PTBA,RG,2250,1,D,NI,CS,D
15:10:04,PTBA,RG,2250,8,D,PD,CS,D
15:09:35,PTBA,RG,2250,1,D,DH,CS,D
15:09:34,PTBA,RG,2250,22,D,CC,CS,D
15:09:30,PTBA,RG,2250,10,D,PD,CS,D
15:09:28,PTBA,RG,2250,10,D,PD,CS,D
15:09:28,PTBA,RG,2250,20,D,XC,CS,D
15:09:26,PTBA,RG,2250,25,D,YP,CS,D
15:09:24,PTBA,RG,2250,130,D,YP,CS,D
15:09:22,PTBA,RG,2250,4,D,DH,CS,D
15:09:05,PTBA,RG,2250,176,D,GR,CS,D
15:09:01,PTBA,RG,2250,10,D,PD,CS,D
15:08:50,PTBA,RG,2250,50,D,HP,CS,D
15:08:15,PTBA,RG,2250,2,D,PD,CS,D
15:08:09,PTBA,RG,2250,1,D,RG,CS,D
15:07:49,PTBA,RG,2250,1,D,YP,CS,D
15:07:48,PTBA,RG,2250,19,D,PD,CS,D
15:07:45,PTBA,RG,2250,112,D,PD,CS,D
15:07:38,PTBA,RG,2250,1,D,XC,CS,D
15:07:33,PTBA,RG,2250,33,D,NI,CS,D
15:07:14,PTBA,RG,2250,4,D,PD,CS,D
15:07:13,PTBA,RG,2250,10,D,PD,CS,D
15:07:11,PTBA,RG,2250,1,D,YP,CS,D
15:07:10,PTBA,RG,2250,5,D,YP,CS,D
15:07:06,PTBA,RG,2250,100,D,YP,CS,D
15:07:02,PTBA,RG,2250,100,D,YP,CS,D
15:07:02,PTBA,RG,2250,1,D,NI,CS,D
15:06:57,PTBA,RG,2250,1,D,YP,CS,D
15:06:50,PTBA,RG,2250,1,D,YP,CS,D
15:06:44,PTBA,RG,2250,34,D,YP,CS,D
15:06:41,PTBA,RG,2250,17,D,XC,CS,D
15:06:28,PTBA,RG,2250,1,D,CC,CS,D
15:06:27,PTBA,RG,2250,1,D,YP,CS,D
15:06:27,PTBA,RG,2250,107,D,PD,CS,D
15:06:25,PTBA,RG,2250,6,D,XC,CS,D
15:06:22,PTBA,RG,2250,2,D,YP,CS,D
15:06:12,PTBA,RG,2250,100,D,CC,CS,D
15:06:09,PTBA,RG,2250,10,D,PD,CS,D
15:05:53,PTBA,RG,2250,7,D,DR,CS,D
15:05:48,PTBA,RG,2250,10,D,YP,CS,D
15:05:47,PTBA,RG,2250,200,D,KK,CS,D
15:05:02,PTBA,RG,2250,15,D,CC,CS,D
15:05:02,PTBA,RG,2250,20,D,AG,CS,D
15:05:02,PTBA,RG,2250,3,D,YP,CS,D
15:05:02,PTBA,RG,2250,25,D,YP,CS,D
15:05:02,PTBA,RG,2250,16,D,PD,CS,D
15:05:02,PTBA,RG,2250,22,D,YP,CS,D
15:05:01,PTBA,RG,2250,40,D,YP,CS,D
15:05:01,PTBA,RG,2250,3,D,PD,CS,D
15:05:01,PTBA,RG,2250,2,D,KK,CS,D
15:05:01,PTBA,RG,2250,64,D,PD,CS,D
15:05:01,PTBA,RG,2250,2,D,XC,CS,D
15:05:01,PTBA,RG,2250,5,D,XC,CS,D
15:05:01,PTBA,RG,2250,80,D,PD,CS,D
15:05:00,PTBA,RG,2250,1,D,KK,CS,D
15:05:00,PTBA,RG,2250,80,D,PD,CS,D
15:05:00,PTBA,RG,2250,10,D,EP,CS,D
15:05:00,PTBA,RG,2250,26,D,AT,CS,D
15:05:00,PTBA,RG,2250,2,D,EP,CS,D
15:05:00,PTBA,RG,2250,5,D,ZP,CS,D
15:05:00,PTBA,RG,2250,5,D,GR,CS,D
15:05:00,PTBA,RG,2250,30,D,HP,CS,D
15:00:00,PTBA,RG,2250,1,D,KK,CS,D
15:00:00,PTBA,RG,2250,50,D,NI,CS,D
15:00:00,PTBA,RG,2250,5,D,HP,CS,D
15:00:00,PTBA,RG,2250,30,D,NI,CS,D
15:00:00,PTBA,RG,2250,2,D,PD,CS,D
15:00:00,PTBA,RG,2250,20,D,CC,CS,D
15:00:00,PTBA,RG,2250,3,D,PD,CS,D
15:00:00,PTBA,RG,2250,88,D,YP,CS,D
15:00:00,PTBA,RG,2250,4,D,NI,CS,D
15:00:00,PTBA,RG,2250,100,D,YP,CS,D
15:00:00,PTBA,RG,2250,1,D,PD,CS,D
15:00:00,PTBA,RG,2250,3,D,IF,CS,D
15:00:00,PTBA,RG,2250,10,D,YP,CS,D
15:00:00,PTBA,RG,2250,22,D,YP,CS,D
15:00:00,PTBA,RG,2250,1,D,PD,CS,D
15:00:00,PTBA,RG,2250,40,D,YP,CS,D
15:00:00,PTBA,RG,2250,1000,D,HD,CS,D
15:00:00,PTBA,RG,2250,10,D,LG,CS,D
15:00:00,PTBA,RG,2250,3,D,PD,CS,D
15:00:00,PTBA,RG,2250,21,D,CC,CS,D
15:00:00,PTBA,RG,2250,1,D,DH,CS,D
15:00:00,PTBA,RG,2250,10,D,PD,CS,D
15:00:00,PTBA,RG,2250,25,D,YP,CS,D
15:00:00,PTBA,RG,2250,22,D,DR,CS,D
15:00:00,PTBA,RG,2250,22,D,CC,CS,D
15:00:00,PTBA,RG,2250,10,F,YP,CS,D
15:00:00,PTBA,RG,2250,5,D,XC,CS,D
15:00:00,PTBA,RG,2250,8968,D,HD,CS,D
15:00:00,PTBA,RG,2250,30,D,HD,OD,D
15:00:00,PTBA,RG,2250,100,D,HD,XA,D
15:00:00,PTBA,RG,2250,100,D,HD,SQ,D
15:00:00,PTBA,RG,2250,5,D,HD,YP,D
15:00:00,PTBA,RG,2250,5,D,HD,NI,D
