Time,Stock,Brd,Price,Qty,BT,BC,SC,ST
15:14:28,PTBA,RG,2230,5,D,CC,EP,D
15:14:09,PTBA,RG,2230,143,D,PG,EP,D
15:14:09,PTBA,RG,2230,450,D,PG,EP,D
15:14:09,PTBA,RG,2230,20,D,PG,CC,D
15:14:09,PTBA,RG,2230,5,D,PG,YP,D
15:14:09,PTBA,RG,2230,4,D,PG,YP,D
15:14:09,PTBA,RG,2230,30,D,PG,GR,D
15:14:09,PTBA,RG,2230,348,D,PG,KK,D
15:14:00,PTBA,RG,2230,30,D,CC,KK,D
15:12:41,PTBA,RG,2230,7,D,NI,KK,D
15:11:58,PTBA,RG,2230,165,D,SQ,KK,D
15:11:58,PTBA,RG,2230,335,D,SQ,SQ,D
15:11:47,PTBA,RG,2230,50,D,XC,SQ,D
15:11:38,PTBA,RG,2230,34,D,KK,SQ,D
15:11:35,PTBA,RG,2230,555,D,YP,SQ,D
15:11:05,PTBA,RG,2230,26,D,OD,SQ,D
15:11:05,PTBA,RG,2230,1,D,OD,GR,D
15:11:05,PTBA,RG,2230,73,D,OD,YB,D
15:10:59,PTBA,RG,2230,27,D,XC,YB,D
15:10:59,PTBA,RG,2230,20,D,XC,PD,D
15:10:59,PTBA,RG,2230,3,D,XC,NI,D
15:10:12,PTBA,RG,2230,1,D,YU,NI,D
15:09:55,PTBA,RG,2230,100,D,CC,CS,F
15:09:39,PTBA,RG,2230,1,D,PD,CS,F
15:09:29,PTBA,RG,2230,5,D,CC,CS,F
15:09:12,PTBA,RG,2230,12,D,AZ,CS,F
15:08:12,PTBA,RG,2230,50,D,YB,CS,F
15:07:46,PTBA,RG,2230,7,D,YB,CS,F
15:07:29,PTBA,RG,2230,1,D,XC,CS,F
15:07:28,PTBA,RG,2230,10,D,XC,CS,F
15:07:22,PTBA,RG,2230,1,D,YB,CS,F
15:07:22,PTBA,RG,2230,1,D,YB,CS,F
15:07:21,PTBA,RG,2230,1,D,YB,CS,F
15:07:21,PTBA,RG,2230,1,D,YB,CS,F
15:07:21,PTBA,RG,2230,1,D,YB,CS,F
15:07:21,PTBA,RG,2230,1,D,YB,CS,F
15:07:20,PTBA,RG,2230,1,D,YB,CS,F
15:07:20,PTBA,RG,2230,1,D,YB,CS,F
15:07:15,PTBA,RG,2230,4,D,KK,CS,F
15:05:51,PTBA,RG,2230,1,D,EP,CS,F
15:05:38,PTBA,RG,2230,4,D,PD,CS,F
15:05:38,PTBA,RG,2230,1,D,PD,CS,F
15:05:19,PTBA,RG,2230,2,D,XC,CS,F
15:05:17,PTBA,RG,2230,10,D,CC,CS,F
15:05:08,PTBA,RG,2230,703,D,LG,CS,F
15:05:08,PTBA,RG,2230,1537,D,LG,CS,F
15:05:08,PTBA,RG,2230,210,D,LG,CS,F
15:05:08,PTBA,RG,2230,16,D,LG,CS,F
15:05:08,PTBA,RG,2230,574,D,LG,CS,F
15:05:04,PTBA,RG,2230,2,D,PD,CS,F
15:05:03,PTBA,RG,2230,450,D,CC,CS,F
15:05:02,PTBA,RG,2230,3,D,CC,CS,F
15:05:02,PTBA,RG,2230,10,D,CC,CS,F
15:05:00,PTBA,RG,2230,2,D,PD,CS,F
15:00:00,PTBA,RG,2230,2,D,NI,CS,F
15:00:00,PTBA,RG,2230,1,D,NI,CS,F
15:00:00,PTBA,RG,2230,1,D,EP,CS,F
15:00:00,PTBA,RG,2230,100,D,AI,CS,F
15:00:00,PTBA,RG,2230,3,D,XC,CS,F
15:00:00,PTBA,RG,2230,5,D,YP,CS,F
15:00:00,PTBA,RG,2230,3,D,KK,CS,F
15:00:00,PTBA,RG,2230,607,F,NI,CS,F
15:00:00,PTBA,RG,2230,393,F,NI,CS,F
15:00:00,PTBA,RG,2230,2,D,AT,CS,F
15:00:00,PTBA,RG,2230,49,D,PD,CS,F
15:00:00,PTBA,RG,2230,1,D,NI,CS,F
15:00:00,PTBA,RG,2230,1,D,KK,CS,F
15:00:00,PTBA,RG,2230,53,D,DR,CS,F
15:00:00,PTBA,RG,2230,18,D,PD,CS,F
15:00:00,PTBA,RG,2230,2,D,XC,CS,F
15:00:00,PTBA,RG,2230,1,D,YP,CS,F
15:00:00,PTBA,RG,2230,10,D,OD,CS,F
15:00:00,PTBA,RG,2230,1,D,NI,CS,F
15:00:00,PTBA,RG,2230,3,D,CC,CS,F
15:00:00,PTBA,RG,2230,20,D,YB,CS,F
15:00:00,PTBA,RG,2230,30,D,DH,CS,F
15:00:00,PTBA,RG,2230,2,D,XC,CS,F
15:00:00,PTBA,RG,2230,5,D,NI,CS,F
15:00:00,PTBA,RG,2230,224,D,YP,CS,F
15:00:00,PTBA,RG,2230,948,D,SQ,CS,F
15:00:00,PTBA,RG,2230,1763,D,SQ,CS,F
15:00:00,PTBA,RG,2230,1763,D,SQ,CS,F
15:00:00,PTBA,RG,2230,10,D,SQ,OD,D
15:00:00,PTBA,RG,2230,6,D,SQ,GR,D
15:00:00,PTBA,RG,2230,1,D,XC,GR,D
15:00:00,PTBA,RG,2230,4,D,XC,GR,D
15:00:00,PTBA,RG,2230,5,D,YP,GR,D
15:00:00,PTBA,RG,2230,3,D,CC,GR,D
15:00:00,PTBA,RG,2230,1,D,PD,GR,D
15:00:00,PTBA,RG,2230,2,D,XC,GR,D
15:00:00,PTBA,RG,2230,78,D,LG,GR,D
15:00:00,PTBA,RG,2230,500,D,LG,CC,D
15:00:00,PTBA,RG,2230,1000,D,LG,FS,D
15:00:00,PTBA,RG,2230,20,D,LG,YP,D
15:00:00,PTBA,RG,2230,100,D,LG,CC,D
15:00:00,PTBA,RG,2230,9,D,LG,PD,D
15:00:00,PTBA,RG,2230,523,D,LG,AO,D
15:00:00,PTBA,RG,2230,400,D,PD,AO,D
15:00:00,PTBA,RG,2230,1,D,DH,AO,D
15:00:00,PTBA,RG,2230,5,D,XC,AO,D
15:00:00,PTBA,RG,2230,2,D,CC,AO,D
15:00:00,PTBA,RG,2230,2,D,XC,AO,D
15:00:00,PTBA,RG,2230,67,D,XA,AO,D
15:00:00,PTBA,RG,2230,2,D,XA,DH,D
15:00:00,PTBA,RG,2230,9,D,XA,DR,D
15:00:00,PTBA,RG,2230,10,D,XA,OD,D
15:00:00,PTBA,RG,2230,10,D,XA,TP,D
15:00:00,PTBA,RG,2230,30,D,XA,CC,D
15:00:00,PTBA,RG,2230,1,D,XA,SQ,D
15:00:00,PTBA,RG,2230,5,D,XA,PD,D
15:00:00,PTBA,RG,2230,100,D,XA,OD,D
15:00:00,PTBA,RG,2230,366,D,XA,YU,D
15:00:00,PTBA,RG,2230,2,D,XC,YU,D
