Time,Stock,Brd,Price,Qty,BT,BC,SC,ST
15:05:10,INDF,RG,6025,107,D,EP,HD,D
15:05:10,INDF,RG,6025,2,D,GR,HD,D
15:05:10,INDF,RG,6025,200,F,GW,HD,D
15:05:10,INDF,RG,6025,5,D,XC,HD,D
15:05:10,INDF,RG,6025,10,D,OD,HD,D
15:05:10,INDF,RG,6025,2,D,YU,HD,D
15:05:10,INDF,RG,6025,1,F,OD,HD,D
15:05:10,INDF,RG,6025,672,D,SQ,HD,D
15:04:07,INDF,RG,6025,297,D,SQ,YP,D
15:02:08,INDF,RG,6025,3,D,SQ,AI,D
15:01:34,INDF,RG,6025,2,D,SQ,YP,D
15:00:00,INDF,RG,6025,26,D,SQ,YU,F
15:00:00,INDF,RG,6025,40,D,SQ,YU,F
15:00:00,INDF,RG,6025,1,D,NI,YU,F
15:00:00,INDF,RG,6025,3,D,XL,YU,F
15:00:00,INDF,RG,6025,92,D,YP,YU,F
15:00:00,INDF,RG,6025,16,D,DR,YU,F
15:00:00,INDF,RG,6025,100,D,YP,YU,F
15:00:00,INDF,RG,6025,2,D,PD,YU,F
15:00:00,INDF,RG,6025,20,D,RF,YU,F
15:00:00,INDF,RG,6025,5,D,NI,YU,F
15:00:00,INDF,RG,6025,5,D,KK,YU,F
15:00:00,INDF,RG,6025,1,D,YU,YU,F
15:00:00,INDF,RG,6025,3,D,YP,YU,F
15:00:00,INDF,RG,6025,79,D,PD,YU,F
15:00:00,INDF,RG,6025,51,D,PD,ZP,F
15:00:00,INDF,RG,6025,1,D,YP,ZP,F
15:00:00,INDF,RG,6025,1,D,SQ,ZP,F
15:00:00,INDF,RG,6025,2,D,PD,ZP,F
15:00:00,INDF,RG,6025,1,D,PD,ZP,F
15:00:00,INDF,RG,6025,10,D,KK,ZP,F
15:00:00,INDF,RG,6025,2,D,KK,ZP,F
15:00:00,INDF,RG,6025,14,D,KK,ZP,F
15:00:00,INDF,RG,6025,1,D,KK,AK,F
15:00:00,INDF,RG,6025,2,D,CC,AK,F
15:00:00,INDF,RG,6025,1,D,PD,AK,F
15:00:00,INDF,RG,6025,26,D,SQ,AK,F
15:00:00,INDF,RG,6025,10,D,GR,AK,F
15:00:00,INDF,RG,6025,10,D,CC,AK,F
15:00:00,INDF,RG,6025,1,D,SQ,AK,F
15:00:00,INDF,RG,6025,1,D,XC,AK,F
15:00:00,INDF,RG,6025,4,D,CC,AK,F
15:00:00,INDF,RG,6025,10,D,DR,AK,F
15:00:00,INDF,RG,6025,1,D,YP,AK,F
15:00:00,INDF,RG,6025,1,D,YP,AK,F
15:00:00,INDF,RG,6025,1,D,YP,AK,F
15:00:00,INDF,RG,6025,1,D,CC,AK,F
15:00:00,INDF,RG,6025,1,D,YP,AK,F
15:00:00,INDF,RG,6025,1,D,YP,AK,F
15:00:00,INDF,RG,6025,1,D,SQ,AK,F
15:00:00,INDF,RG,6025,10,D,SQ,AK,F
15:00:00,INDF,RG,6025,1,D,YP,AK,F
15:00:00,INDF,RG,6025,1,D,ZP,AK,F
15:00:00,INDF,RG,6025,1,D,XC,AK,F
15:00:00,INDF,RG,6025,1,D,YP,AK,F
15:00:00,INDF,RG,6025,2,D,PD,AK,F
15:00:00,INDF,RG,6025,10,F,CC,AK,F
15:00:00,INDF,RG,6025,1,D,PD,AK,F
15:00:00,INDF,RG,6025,3,D,XC,AK,F
15:00:00,INDF,RG,6025,5,D,KK,AK,F
15:00:00,INDF,RG,6025,2,D,KK,AK,F
15:00:00,INDF,RG,6025,12,D,YP,AK,F
15:00:00,INDF,RG,6025,500,F,GW,AK,F
15:00:00,INDF,RG,6025,5,D,YP,AK,F
15:00:00,INDF,RG,6025,2,D,CC,AK,F
