Time,Stock,Brd,Price,Qty,BT,BC,SC,ST
15:13:53,NETV,RG,490,1,D,XC,MG,D
15:13:34,NETV,RG,490,1,D,XC,MG,D
15:11:20,NETV,RG,490,1,D,YP,MG,D
15:10:40,NETV,RG,490,5,D,PD,MG,D
15:06:33,NETV,RG,490,3,D,KK,MG,D
15:00:00,NETV,RG,490,5,D,XC,MG,D
15:00:00,NETV,RG,490,1,D,EP,MG,D
15:00:00,NETV,RG,490,1,D,CC,MG,D
15:00:00,NETV,RG,490,95,D,YP,MG,D
14:49:15,NETV,RG,490,10,D,XC,MG,D
14:47:05,NETV,RG,490,1,D,XC,MG,D
14:46:10,NETV,RG,490,1,D,XC,MG,D
14:45:41,NETV,RG,490,5,D,CC,MG,D
14:45:11,NETV,RG,490,5,D,XC,MG,D
14:44:43,NETV,RG,490,1,D,PD,MG,D
14:44:31,NETV,RG,490,2,D,NI,MG,D
14:42:46,NETV,RG,490,5,D,EP,MG,D
14:41:26,NETV,RG,490,1,D,NI,MG,D
14:40:23,NETV,RG,490,1,D,YP,MG,D
14:40:02,NETV,RG,490,1,D,YP,MG,D
14:38:14,NETV,RG,490,10,D,PD,MG,D
14:37:25,NETV,RG,490,1,D,PD,MG,D
14:36:42,NETV,RG,490,1,D,NI,MG,D
14:36:23,NETV,RG,490,7,D,YP,MG,D
14:35:36,NETV,RG,490,10,D,KK,MG,D
14:33:58,NETV,RG,490,2,D,NI,MG,D
14:33:25,NETV,RG,490,1,D,KK,MG,D
14:33:01,NETV,RG,490,3,D,XC,MG,D
14:32:31,NETV,RG,490,6,D,PD,MG,D
14:30:39,NETV,RG,490,5,D,SQ,MG,D
14:30:25,NETV,RG,490,1,D,XC,MG,D
14:30:15,NETV,RG,490,2,D,XC,MG,D
14:29:05,NETV,RG,490,1,D,XC,MG,D
14:29:00,NETV,RG,490,1,D,XC,MG,D
14:24:26,NETV,RG,490,7,D,YP,MG,D
14:24:18,NETV,RG,490,5,D,XC,MG,D
14:24:13,NETV,RG,490,1,D,XC,MG,D
14:23:54,NETV,RG,490,2,D,NI,MG,D
14:22:07,NETV,RG,490,3,D,XC,MG,D
14:21:04,NETV,RG,490,5,D,XC,MG,D
14:20:32,NETV,RG,490,1,D,XA,MG,D
14:20:09,NETV,RG,490,50,D,NI,MG,D
14:19:28,NETV,RG,490,1,D,BQ,MG,D
14:19:05,NETV,RG,490,1,D,XC,MG,D
14:18:48,NETV,RG,490,5,D,PD,MG,D
14:17:30,NETV,RG,490,42,D,XC,MG,D
14:15:58,NETV,RG,490,2,D,PD,MG,D
14:15:55,NETV,RG,490,10,D,AO,MG,D
14:14:52,NETV,RG,490,1,D,YP,MG,D
