Time,Stock,Brd,Price,Qty,BT,BC,SC,ST
15:14:49,ICBP,RG,9075,24,D,YU,IF,D
15:14:37,ICBP,RG,9075,6,D,YU,XC,D
15:13:58,ICBP,RG,9075,10,D,YU,CC,D
15:11:14,ICBP,RG,9075,50,D,YU,CC,D
15:11:14,ICBP,RG,9075,50,D,YU,OD,D
15:11:14,ICBP,RG,9075,1,D,YU,YU,D
15:11:14,ICBP,RG,9075,30,D,YU,OD,D
15:11:14,ICBP,RG,9075,5,D,YU,KK,D
15:11:14,ICBP,RG,9075,20,D,YU,XC,D
15:11:14,ICBP,RG,9075,1,D,YU,YP,D
15:11:14,ICBP,RG,9075,50,D,YU,CC,D
15:11:14,ICBP,RG,9075,3,D,YU,PD,D
15:11:14,ICBP,RG,9075,2,D,YU,PD,D
15:11:14,ICBP,RG,9075,1,D,YU,XC,D
15:11:14,ICBP,RG,9075,28,D,YU,PD,D
15:10:45,ICBP,RG,9075,5,D,YB,PD,D
15:10:05,ICBP,RG,9075,3,D,XC,PD,D
15:08:58,ICBP,RG,9075,2,D,PD,PD,D
15:08:13,ICBP,RG,9075,40,D,OD,PD,D
15:07:52,ICBP,RG,9075,3,D,OD,PD,D
15:07:52,ICBP,RG,9075,2,D,OD,DH,D
15:07:50,ICBP,RG,9075,7,D,YP,YP,D
15:06:11,ICBP,RG,9075,3,D,PD,YP,D
15:06:10,ICBP,RG,9075,1,D,YP,YP,D
15:05:42,ICBP,RG,9075,1,D,PD,YP,D
15:05:10,ICBP,RG,9075,8,D,CC,YP,D
15:05:10,ICBP,RG,9075,1,D,CC,XC,D
15:05:10,ICBP,RG,9075,5,D,CC,NI,D
15:05:10,ICBP,RG,9075,3,D,CC,XC,D
15:05:10,ICBP,RG,9075,3,D,CC,YP,D
15:05:04,ICBP,RG,9075,1,D,YP,YP,D
15:05:01,ICBP,RG,9075,2,D,CC,YP,D
15:05:01,ICBP,RG,9075,25,F,ZP,YP,D
15:05:01,ICBP,RG,9075,12,F,ZP,IF,D
15:05:01,ICBP,RG,9075,1,F,ZP,YP,D
15:05:01,ICBP,RG,9075,15,F,ZP,DR,D
15:05:01,ICBP,RG,9075,1,F,ZP,PD,D
15:05:01,ICBP,RG,9075,7,F,ZP,KK,D
15:05:01,ICBP,RG,9075,2,F,ZP,XC,D
15:05:01,ICBP,RG,9075,100,F,ZP,PC,D
15:05:01,ICBP,RG,9075,25,F,ZP,XC,D
15:05:01,ICBP,RG,9075,12,F,ZP,PD,D
15:05:01,ICBP,RG,9075,200,F,ZP,ZP,D
15:05:01,ICBP,RG,9075,22,F,ZP,AT,D
15:05:01,ICBP,RG,9075,43,F,ZP,PD,D
15:05:01,ICBP,RG,9075,1,F,ZP,NI,D
15:05:01,ICBP,RG,9075,1,F,ZP,XC,D
15:05:01,ICBP,RG,9075,1,F,ZP,YP,D
15:05:01,ICBP,RG,9075,1,F,ZP,XC,D
15:05:01,ICBP,RG,9075,2,F,ZP,KK,D
15:05:01,ICBP,RG,9075,1,F,ZP,YP,D
15:05:01,ICBP,RG,9075,3,F,ZP,KK,D
15:05:01,ICBP,RG,9075,1,F,ZP,PD,D
15:05:01,ICBP,RG,9075,5,F,ZP,PD,D
15:05:01,ICBP,RG,9075,1,F,ZP,KK,D
15:05:01,ICBP,RG,9075,6,F,ZP,PD,D
15:05:01,ICBP,RG,9075,447,F,ZP,DX,D
15:05:00,ICBP,RG,9075,5,D,SQ,DX,D
15:05:00,ICBP,RG,9075,11,D,MG,DX,D
15:00:00,ICBP,RG,9075,11,D,YP,DX,D
15:00:00,ICBP,RG,9075,1,D,DH,DX,D
15:00:00,ICBP,RG,9075,20,D,NI,DX,D
15:00:00,ICBP,RG,9075,23,D,YU,DX,D
15:00:00,ICBP,RG,9075,4,D,PD,DX,D
15:00:00,ICBP,RG,9075,846,F,ZP,DX,D
15:00:00,ICBP,RG,9075,130,F,CS,DX,D
15:00:00,ICBP,RG,9075,181,F,AK,DX,D
15:00:00,ICBP,RG,9075,64,F,BK,DX,D
15:00:00,ICBP,RG,9075,1,F,ZP,DX,D
15:00:00,ICBP,RG,9075,117,F,AK,DX,D
15:00:00,ICBP,RG,9075,52,F,AK,DX,D
15:00:00,ICBP,RG,9075,1111,F,BB,DX,D
15:00:00,ICBP,RG,9075,250,F,BB,YP,D
15:00:00,ICBP,RG,9075,2,F,BB,PD,D
15:00:00,ICBP,RG,9075,1,F,BB,KK,D
15:00:00,ICBP,RG,9075,100,F,BB,CC,D
15:00:00,ICBP,RG,9075,1,F,BB,LG,D
15:00:00,ICBP,RG,9075,1,F,BB,CC,D
15:00:00,ICBP,RG,9075,10,F,BB,PD,D
15:00:00,ICBP,RG,9075,1,F,BB,NI,D
15:00:00,ICBP,RG,9075,5,F,BB,YP,D
15:00:00,ICBP,RG,9075,1,F,BB,PD,D
15:00:00,ICBP,RG,9075,1,F,BB,PD,D
15:00:00,ICBP,RG,9075,10,F,BB,KK,D
15:00:00,ICBP,RG,9075,3,F,BB,CC,D
15:00:00,ICBP,RG,9075,1,F,BB,YP,D
15:00:00,ICBP,RG,9075,186,F,BB,ZP,F
15:00:00,ICBP,RG,9075,14,D,DP,ZP,F
15:00:00,ICBP,RG,9075,6,D,DP,FS,D
15:00:00,ICBP,RG,9075,15,D,DP,ZP,F
15:00:00,ICBP,RG,9075,1,D,DP,CS,F
14:49:59,ICBP,RG,9050,162,F,BB,PD,D
14:49:59,ICBP,RG,9050,50,D,YP,PD,D
14:49:59,ICBP,RG,9050,53,F,ZP,PD,D
14:49:52,ICBP,RG,9050,1,F,ZP,ZP,F
14:49:35,ICBP,RG,9075,54,D,YB,DX,D
14:49:34,ICBP,RG,9075,43,D,KZ,DX,D
